guest_id,country_of_origin,total_bookings_lifetime,total_cancellations_lifetime,cancellation_ratio
G_04669,Thailand,1.0,0.0,0.0
G_04670,Japan,2.0,1.0,0.5
G_04671,UK,3.0,0.0,0.0
G_04672,Thailand,3.0,0.0,0.0
G_04673,Thailand,3.0,0.0,0.0
G_04674,Thailand,1.0,1.0,1.0
G_04675,USA,2.0,1.0,0.5
G_04676,Germany,4.0,1.0,0.25
G_04677,China,0.0,0.0,0.0
G_04678,Japan,1.0,0.0,0.0
G_04679,USA,2.0,1.0,0.5
G_04680,Thailand,1.0,0.0,0.0
G_04681,Thailand,2.0,0.0,0.0
G_04682,Australia,1.0,0.0,0.0
G_04683,Japan,2.0,1.0,0.5
G_04684,Thailand,2.0,1.0,0.5
G_04685,UK,1.0,1.0,1.0
G_04686,USA,0.0,0.0,0.0
G_04687,China,2.0,0.0,0.0
G_04688,Germany,3.0,1.0,0.33
G_04689,UK,1.0,0.0,0.0
G_04690,UK,4.0,0.0,0.0
G_04691,Thailand,1.0,0.0,0.0
G_04692,Thailand,1.0,0.0,0.0
G_04693,Thailand,1.0,0.0,0.0
G_04694,Thailand,0.0,0.0,0.0
G_04695,China,2.0,0.0,0.0
G_04696,China,0.0,0.0,0.0
G_04697,Thailand,4.0,0.0,0.0
G_04698,Japan,2.0,1.0,0.5
G_04699,Thailand,1.0,0.0,0.0
G_04700,Thailand,6.0,1.0,0.17
G_04701,Thailand,4.0,1.0,0.25
G_04702,Thailand,3.0,0.0,0.0
G_04703,Thailand,2.0,1.0,0.5
G_04704,USA,2.0,0.0,0.0
G_04705,USA,3.0,0.0,0.0
G_04706,Germany,2.0,0.0,0.0
G_04707,Thailand,2.0,0.0,0.0
G_04708,Thailand,1.0,0.0,0.0
G_04709,Thailand,1.0,0.0,0.0
G_04710,China,3.0,2.0,0.67
G_04711,Thailand,3.0,0.0,0.0
G_04712,Japan,0.0,0.0,0.0
G_04713,UK,4.0,0.0,0.0
G_04714,UK,1.0,0.0,0.0
G_04715,UK,2.0,0.0,0.0
G_04716,Thailand,3.0,0.0,0.0
G_04717,Thailand,2.0,0.0,0.0
G_04718,Thailand,2.0,1.0,0.5
G_04719,UK,0.0,0.0,0.0
G_04720,Thailand,2.0,0.0,0.0
G_04721,Thailand,2.0,1.0,0.5
G_04722,Germany,2.0,1.0,0.5
G_04723,Thailand,0.0,0.0,0.0
G_04724,Japan,2.0,0.0,0.0
G_04725,Japan,0.0,0.0,0.0
G_04726,Thailand,0.0,0.0,0.0
G_04727,Thailand,0.0,0.0,0.0
G_04728,Thailand,1.0,0.0,0.0
G_04729,China,3.0,0.0,0.0
G_04730,China,1.0,0.0,0.0
G_04731,Japan,2.0,0.0,0.0
G_04732,Germany,4.0,1.0,0.25
G_04733,China,2.0,1.0,0.5
G_04734,Thailand,2.0,1.0,0.5
G_04735,Thailand,4.0,0.0,0.0
G_04736,Japan,4.0,0.0,0.0
G_04737,Thailand,2.0,0.0,0.0
G_04738,Thailand,1.0,1.0,1.0
G_04739,China,3.0,0.0,0.0
G_04740,USA,3.0,2.0,0.67
G_04741,Germany,1.0,0.0,0.0
G_04742,China,1.0,1.0,1.0
G_04743,Thailand,4.0,0.0,0.0
G_04744,Germany,2.0,1.0,0.5
G_04745,Thailand,1.0,0.0,0.0
G_04746,Thailand,4.0,0.0,0.0
G_04747,USA,3.0,2.0,0.67
G_04748,Thailand,2.0,0.0,0.0
G_04749,USA,1.0,1.0,1.0
G_04750,Thailand,2.0,0.0,0.0
G_04751,USA,2.0,0.0,0.0
G_04752,Thailand,1.0,0.0,0.0
G_04753,Japan,3.0,1.0,0.33
G_04754,Japan,3.0,0.0,0.0
G_04755,Thailand,1.0,0.0,0.0
G_04756,Thailand,0.0,0.0,0.0
G_04757,Thailand,1.0,0.0,0.0
G_04758,Thailand,1.0,0.0,0.0
G_04759,Japan,2.0,1.0,0.5
G_04760,China,3.0,0.0,0.0
G_04761,Thailand,0.0,0.0,0.0
G_04762,Thailand,1.0,0.0,0.0
G_04763,Thailand,2.0,0.0,0.0
G_04764,China,2.0,0.0,0.0
G_04765,Thailand,3.0,0.0,0.0
G_04766,Germany,2.0,0.0,0.0
G_04767,Japan,1.0,0.0,0.0
G_04768,Thailand,1.0,0.0,0.0
G_04769,UK,2.0,0.0,0.0
G_04770,Germany,0.0,0.0,0.0
G_04771,UK,3.0,0.0,0.0
G_04772,Thailand,4.0,0.0,0.0
G_04773,Thailand,1.0,0.0,0.0
G_04774,Japan,5.0,2.0,0.4
G_04775,China,0.0,0.0,0.0
G_04776,China,1.0,0.0,0.0
G_04777,Australia,0.0,0.0,0.0
G_04778,Australia,2.0,0.0,0.0
G_04779,Germany,2.0,0.0,0.0
G_04780,Thailand,1.0,0.0,0.0
G_04781,UK,1.0,1.0,1.0
G_04782,China,3.0,0.0,0.0
G_04783,Japan,1.0,0.0,0.0
G_04784,China,3.0,1.0,0.33
G_04785,Thailand,1.0,0.0,0.0
G_04786,Japan,3.0,1.0,0.33
G_04787,China,0.0,0.0,0.0
G_04788,Thailand,2.0,1.0,0.5
G_04789,USA,0.0,0.0,0.0
G_04790,Thailand,0.0,0.0,0.0
G_04791,Thailand,1.0,0.0,0.0
G_04792,Thailand,3.0,0.0,0.0
G_04793,USA,2.0,1.0,0.5
G_04794,UK,4.0,2.0,0.5
G_04795,China,1.0,0.0,0.0
G_04796,China,0.0,0.0,0.0
G_04797,Japan,4.0,0.0,0.0
G_04798,Thailand,1.0,0.0,0.0
G_04799,Thailand,0.0,0.0,0.0
G_04800,Australia,2.0,1.0,0.5
G_04801,Thailand,2.0,0.0,0.0
G_04802,Germany,3.0,0.0,0.0
G_04803,Japan,4.0,2.0,0.5
G_04804,UK,0.0,0.0,0.0
G_04805,Germany,3.0,1.0,0.33
G_04806,Thailand,0.0,0.0,0.0
G_04807,Thailand,2.0,0.0,0.0
G_04808,China,3.0,0.0,0.0
G_04809,Thailand,1.0,1.0,1.0
G_04810,Germany,0.0,0.0,0.0
G_04811,Thailand,3.0,0.0,0.0
G_04812,UK,2.0,0.0,0.0
G_04813,UK,0.0,0.0,0.0
G_04814,China,1.0,0.0,0.0
G_04815,Thailand,2.0,1.0,0.5
G_04816,Thailand,1.0,0.0,0.0
G_04817,Japan,1.0,0.0,0.0
G_04818,Thailand,2.0,0.0,0.0
G_04819,Japan,2.0,0.0,0.0
G_04820,UK,0.0,0.0,0.0
G_04821,Japan,1.0,0.0,0.0
G_04822,China,3.0,1.0,0.33
G_04823,Thailand,1.0,0.0,0.0
G_04824,UK,1.0,0.0,0.0
G_04825,Australia,2.0,1.0,0.5
G_04826,USA,1.0,0.0,0.0
G_04827,Germany,2.0,0.0,0.0
G_04828,USA,1.0,0.0,0.0
G_04829,Thailand,2.0,0.0,0.0
G_04830,Thailand,1.0,0.0,0.0
G_04831,Germany,1.0,0.0,0.0
G_04832,Thailand,3.0,1.0,0.33
G_04833,Australia,1.0,0.0,0.0
G_04834,Australia,2.0,0.0,0.0
G_04835,Thailand,3.0,1.0,0.33
G_04836,Thailand,2.0,0.0,0.0
G_04837,China,5.0,1.0,0.2
G_04838,Thailand,3.0,1.0,0.33
G_04839,Japan,2.0,1.0,0.5
G_04840,USA,6.0,1.0,0.17
G_04841,USA,0.0,0.0,0.0
G_04842,Japan,1.0,0.0,0.0
G_04843,Thailand,0.0,0.0,0.0
G_04844,USA,0.0,0.0,0.0
G_04845,Thailand,2.0,0.0,0.0
G_04846,Thailand,1.0,0.0,0.0
G_04847,UK,0.0,0.0,0.0
G_04848,Japan,0.0,0.0,0.0
G_04849,Thailand,3.0,0.0,0.0
G_04850,UK,1.0,0.0,0.0
G_04851,China,1.0,0.0,0.0
G_04852,Thailand,1.0,0.0,0.0
G_04853,Thailand,2.0,0.0,0.0
G_04854,Germany,4.0,3.0,0.75
G_04855,China,2.0,0.0,0.0
G_04856,UK,0.0,0.0,0.0
G_04857,China,1.0,0.0,0.0
G_04858,Thailand,2.0,0.0,0.0
G_04859,China,2.0,0.0,0.0
G_04860,UK,0.0,0.0,0.0
G_04861,UK,3.0,0.0,0.0
G_04862,Thailand,0.0,0.0,0.0
G_04863,Thailand,1.0,0.0,0.0
G_04864,Thailand,1.0,0.0,0.0
G_04865,Germany,0.0,0.0,0.0
G_04866,USA,1.0,0.0,0.0
G_04867,USA,0.0,0.0,0.0
G_04868,Thailand,2.0,0.0,0.0
G_04869,Thailand,1.0,0.0,0.0
G_04870,China,3.0,0.0,0.0
G_04871,UK,2.0,0.0,0.0
G_04872,UK,2.0,0.0,0.0
G_04873,Thailand,2.0,0.0,0.0
G_04874,China,1.0,0.0,0.0
G_04875,Thailand,3.0,1.0,0.33
G_04876,Thailand,2.0,0.0,0.0
G_04877,USA,0.0,0.0,0.0
G_04878,Thailand,1.0,0.0,0.0
G_04879,Thailand,4.0,1.0,0.25
G_04880,China,1.0,0.0,0.0
G_04881,China,1.0,0.0,0.0
G_04882,Japan,4.0,0.0,0.0
G_04883,USA,4.0,0.0,0.0
G_04884,Thailand,2.0,0.0,0.0
G_04885,Thailand,0.0,0.0,0.0
G_04886,Germany,3.0,0.0,0.0
G_04887,UK,0.0,0.0,0.0
G_04888,China,3.0,0.0,0.0
G_04889,Thailand,1.0,0.0,0.0
G_04890,UK,3.0,1.0,0.33
G_04891,Thailand,1.0,0.0,0.0
G_04892,UK,0.0,0.0,0.0
G_04893,Germany,1.0,0.0,0.0
G_04894,Germany,0.0,0.0,0.0
G_04895,UK,2.0,0.0,0.0
G_04896,USA,3.0,0.0,0.0
G_04897,Germany,1.0,0.0,0.0
G_04898,China,0.0,0.0,0.0
G_04899,Thailand,2.0,0.0,0.0
G_04900,USA,1.0,0.0,0.0
G_04901,Thailand,3.0,2.0,0.67
G_04902,USA,1.0,1.0,1.0
G_04903,USA,3.0,0.0,0.0
G_04904,UK,1.0,0.0,0.0
G_04905,Thailand,1.0,0.0,0.0
G_04906,Thailand,3.0,0.0,0.0
G_04907,UK,2.0,0.0,0.0
G_04908,Japan,1.0,1.0,1.0
G_04909,China,0.0,0.0,0.0
G_04910,Thailand,1.0,0.0,0.0
G_04911,Germany,2.0,0.0,0.0
G_04912,Germany,3.0,0.0,0.0
G_04913,Thailand,5.0,1.0,0.2
G_04914,Thailand,2.0,0.0,0.0
G_04915,China,0.0,0.0,0.0
G_04916,Japan,2.0,0.0,0.0
G_04917,Germany,4.0,0.0,0.0
G_04918,Australia,1.0,0.0,0.0
G_04919,China,4.0,1.0,0.25
G_04920,UK,1.0,0.0,0.0
G_04921,Thailand,0.0,0.0,0.0
G_04922,Thailand,3.0,0.0,0.0
G_04923,USA,3.0,0.0,0.0
G_04924,China,1.0,0.0,0.0
G_04925,UK,1.0,0.0,0.0
G_04926,China,1.0,0.0,0.0
G_04927,Thailand,4.0,1.0,0.25
G_04928,UK,0.0,0.0,0.0
G_04929,Thailand,3.0,1.0,0.33
G_04930,USA,1.0,0.0,0.0
G_04931,Japan,2.0,1.0,0.5
G_04932,China,4.0,0.0,0.0
G_04933,Germany,2.0,1.0,0.5
G_04934,Thailand,0.0,0.0,0.0
G_04935,USA,1.0,0.0,0.0
G_04936,Thailand,2.0,0.0,0.0
G_04937,USA,1.0,0.0,0.0
G_04938,Australia,3.0,0.0,0.0
G_04939,China,0.0,0.0,0.0
G_04940,Australia,0.0,0.0,0.0
G_04941,Thailand,1.0,0.0,0.0
G_04942,Australia,5.0,0.0,0.0
G_04943,Thailand,1.0,1.0,1.0
G_04944,Australia,3.0,1.0,0.33
G_04945,Thailand,3.0,0.0,0.0
G_04946,Thailand,2.0,0.0,0.0
G_04947,UK,0.0,0.0,0.0
G_04948,Germany,0.0,0.0,0.0
G_04949,Thailand,3.0,0.0,0.0
G_04950,Thailand,1.0,0.0,0.0
G_04951,Australia,2.0,0.0,0.0
G_04952,Thailand,2.0,0.0,0.0
G_04953,Thailand,1.0,0.0,0.0
G_04954,USA,1.0,0.0,0.0
G_04955,Thailand,1.0,0.0,0.0
G_04956,Germany,0.0,0.0,0.0
G_04957,Japan,2.0,1.0,0.5
G_04958,UK,1.0,1.0,1.0
G_04959,Germany,2.0,1.0,0.5
G_04960,USA,3.0,0.0,0.0
G_04961,Thailand,0.0,0.0,0.0
G_04962,Thailand,1.0,0.0,0.0
G_04963,USA,2.0,0.0,0.0
G_04964,Thailand,1.0,1.0,1.0
G_04965,Germany,1.0,0.0,0.0
G_04966,Japan,1.0,0.0,0.0
G_04967,Thailand,2.0,0.0,0.0
G_04968,UK,2.0,1.0,0.5
G_04969,China,3.0,0.0,0.0
G_04970,Germany,0.0,0.0,0.0
G_04971,Australia,2.0,0.0,0.0
G_04972,UK,2.0,0.0,0.0
G_04973,Japan,3.0,0.0,0.0
G_04974,UK,3.0,1.0,0.33
G_04975,UK,1.0,0.0,0.0
G_04976,Thailand,1.0,0.0,0.0
G_04977,Thailand,2.0,0.0,0.0
G_04978,UK,0.0,0.0,0.0
G_04979,Thailand,1.0,0.0,0.0
G_04980,Thailand,2.0,0.0,0.0
G_04981,China,5.0,1.0,0.2
G_04982,Thailand,2.0,0.0,0.0
G_04983,UK,0.0,0.0,0.0
G_04984,UK,0.0,0.0,0.0
G_04985,Germany,1.0,0.0,0.0
G_04986,USA,2.0,0.0,0.0
G_04987,Thailand,0.0,0.0,0.0
G_04988,UK,1.0,0.0,0.0
G_04989,Japan,1.0,0.0,0.0
G_04990,Germany,1.0,0.0,0.0
G_04991,USA,0.0,0.0,0.0
G_04992,Thailand,3.0,0.0,0.0
G_04993,Germany,1.0,0.0,0.0
G_04994,Thailand,1.0,0.0,0.0
G_04995,China,3.0,0.0,0.0
G_04996,USA,0.0,0.0,0.0
G_04997,Thailand,0.0,0.0,0.0
G_04998,Thailand,1.0,0.0,0.0
G_04999,Thailand,1.0,0.0,0.0
G_05000,China,1.0,0.0,0.0
G_05001,Germany,0.0,0.0,0.0
G_05002,Thailand,4.0,1.0,0.25
G_05003,Japan,1.0,0.0,0.0
G_05004,Thailand,0.0,0.0,0.0
G_05005,UK,1.0,0.0,0.0
G_05006,Thailand,1.0,0.0,0.0
G_05007,Germany,0.0,0.0,0.0
G_05008,Japan,6.0,3.0,0.5
G_05009,China,1.0,1.0,1.0
G_05010,Japan,2.0,1.0,0.5
G_05011,China,0.0,0.0,0.0
G_05012,Germany,2.0,0.0,0.0
G_05013,China,1.0,0.0,0.0
G_05014,Germany,1.0,0.0,0.0
G_05015,UK,0.0,0.0,0.0
G_05016,Thailand,1.0,0.0,0.0
G_05017,UK,0.0,0.0,0.0
G_05018,Thailand,3.0,0.0,0.0
G_05019,UK,0.0,0.0,0.0
G_05020,USA,3.0,0.0,0.0
G_05021,China,2.0,0.0,0.0
G_05022,Thailand,1.0,0.0,0.0
G_05023,Thailand,1.0,0.0,0.0
G_05024,USA,3.0,0.0,0.0
G_05025,Germany,1.0,0.0,0.0
G_05026,Thailand,3.0,2.0,0.67
G_05027,USA,1.0,0.0,0.0
G_05028,China,0.0,0.0,0.0
G_05029,China,1.0,0.0,0.0
G_05030,Thailand,3.0,0.0,0.0
G_05031,USA,3.0,1.0,0.33
G_05032,Thailand,1.0,0.0,0.0
G_05033,Germany,2.0,0.0,0.0
G_05034,Thailand,4.0,1.0,0.25
G_05035,Thailand,0.0,0.0,0.0
G_05036,Thailand,3.0,0.0,0.0
G_05037,Thailand,2.0,1.0,0.5
G_05038,Japan,3.0,0.0,0.0
G_05039,Thailand,3.0,0.0,0.0
G_05040,Thailand,2.0,1.0,0.5
G_05041,USA,0.0,0.0,0.0
G_05042,Thailand,2.0,0.0,0.0
G_05043,Thailand,2.0,0.0,0.0
G_05044,Japan,0.0,0.0,0.0
G_05045,Japan,1.0,0.0,0.0
G_05046,Germany,6.0,0.0,0.0
G_05047,Australia,2.0,0.0,0.0
G_05048,China,2.0,0.0,0.0
G_05049,Thailand,1.0,1.0,1.0
G_05050,Japan,2.0,0.0,0.0
G_05051,Japan,3.0,0.0,0.0
G_05052,Japan,4.0,1.0,0.25
G_05053,UK,1.0,0.0,0.0
G_05054,Thailand,2.0,0.0,0.0
G_05055,Japan,1.0,0.0,0.0
G_05056,China,2.0,1.0,0.5
G_05057,Germany,2.0,0.0,0.0
G_05058,Thailand,0.0,0.0,0.0
G_05059,Thailand,0.0,0.0,0.0
G_05060,Thailand,2.0,0.0,0.0
G_05061,Japan,2.0,0.0,0.0
G_05062,Thailand,5.0,0.0,0.0
G_05063,Thailand,2.0,0.0,0.0
G_05064,Germany,2.0,0.0,0.0
G_05065,Thailand,1.0,0.0,0.0
G_05066,Japan,1.0,0.0,0.0
G_05067,Thailand,3.0,0.0,0.0
G_05068,Japan,2.0,0.0,0.0
G_05069,UK,1.0,0.0,0.0
G_05070,Germany,1.0,0.0,0.0
G_05071,Germany,2.0,0.0,0.0
G_05072,Thailand,1.0,0.0,0.0
G_05073,Thailand,3.0,0.0,0.0
G_05074,Thailand,0.0,0.0,0.0
G_05075,China,3.0,1.0,0.33
G_05076,Australia,0.0,0.0,0.0
G_05077,USA,3.0,0.0,0.0
G_05078,China,2.0,0.0,0.0
G_05079,Thailand,0.0,0.0,0.0
G_05080,Japan,2.0,0.0,0.0
G_05081,Germany,5.0,0.0,0.0
G_05082,Thailand,4.0,0.0,0.0
G_05083,USA,0.0,0.0,0.0
G_05084,Thailand,1.0,0.0,0.0
G_05085,UK,0.0,0.0,0.0
G_05086,UK,3.0,0.0,0.0
G_05087,Thailand,2.0,0.0,0.0
G_05088,USA,0.0,0.0,0.0
G_05089,Thailand,2.0,1.0,0.5
G_05090,UK,1.0,0.0,0.0
G_05091,UK,0.0,0.0,0.0
G_05092,Thailand,1.0,0.0,0.0
G_05093,Japan,0.0,0.0,0.0
G_05094,China,2.0,1.0,0.5
G_05095,Thailand,2.0,1.0,0.5
G_05096,Thailand,2.0,0.0,0.0
G_05097,Japan,0.0,0.0,0.0
G_05098,Germany,4.0,0.0,0.0
G_05099,Thailand,1.0,1.0,1.0
G_05100,Thailand,2.0,1.0,0.5
G_05101,Thailand,1.0,0.0,0.0
G_05102,UK,5.0,0.0,0.0
G_05103,Thailand,2.0,1.0,0.5
G_05104,Thailand,1.0,0.0,0.0
G_05105,China,3.0,2.0,0.67
G_05106,UK,1.0,0.0,0.0
G_05107,Thailand,0.0,0.0,0.0
G_05108,USA,1.0,1.0,1.0
G_05109,UK,0.0,0.0,0.0
G_05110,Thailand,3.0,0.0,0.0
G_05111,Thailand,2.0,0.0,0.0
G_05112,Australia,1.0,0.0,0.0
G_05113,Thailand,4.0,0.0,0.0
G_05114,China,0.0,0.0,0.0
G_05115,Germany,2.0,0.0,0.0
G_05116,Thailand,2.0,0.0,0.0
G_05117,Thailand,0.0,0.0,0.0
G_05118,UK,1.0,0.0,0.0
G_05119,Australia,2.0,0.0,0.0
G_05120,Germany,3.0,0.0,0.0
G_05121,China,1.0,0.0,0.0
G_05122,Thailand,2.0,0.0,0.0
G_05123,China,1.0,1.0,1.0
G_05124,USA,2.0,0.0,0.0
G_05125,USA,4.0,0.0,0.0
G_05126,Thailand,0.0,0.0,0.0
G_05127,Thailand,0.0,0.0,0.0
G_05128,Japan,3.0,2.0,0.67
G_05129,USA,1.0,0.0,0.0
G_05130,Thailand,3.0,1.0,0.33
G_05131,Thailand,0.0,0.0,0.0
G_05132,Australia,3.0,0.0,0.0
G_05133,China,0.0,0.0,0.0
G_05134,Thailand,2.0,0.0,0.0
G_05135,Thailand,4.0,1.0,0.25
G_05136,Thailand,0.0,0.0,0.0
G_05137,Germany,4.0,0.0,0.0
G_05138,UK,5.0,1.0,0.2
G_05139,UK,4.0,0.0,0.0
G_05140,UK,0.0,0.0,0.0
G_05141,Thailand,0.0,0.0,0.0
G_05142,Japan,1.0,0.0,0.0
G_05143,UK,1.0,1.0,1.0
G_05144,Thailand,3.0,1.0,0.33
G_05145,Thailand,2.0,0.0,0.0
G_05146,UK,1.0,0.0,0.0
G_05147,Germany,2.0,0.0,0.0
G_05148,Thailand,2.0,0.0,0.0
G_05149,Australia,2.0,0.0,0.0
G_05150,Japan,0.0,0.0,0.0
G_05151,Thailand,0.0,0.0,0.0
G_05152,Thailand,3.0,1.0,0.33
G_05153,Thailand,3.0,0.0,0.0
G_05154,China,3.0,1.0,0.33
G_05155,Thailand,1.0,0.0,0.0
G_05156,Thailand,2.0,0.0,0.0
G_05157,UK,3.0,0.0,0.0
G_05158,China,2.0,0.0,0.0
G_05159,Thailand,4.0,1.0,0.25
G_05160,USA,2.0,1.0,0.5
G_05161,USA,1.0,1.0,1.0
G_05162,UK,1.0,0.0,0.0
G_05163,Japan,2.0,0.0,0.0
G_05164,Thailand,2.0,0.0,0.0
G_05165,Japan,1.0,0.0,0.0
G_05166,China,1.0,0.0,0.0
G_05167,UK,2.0,0.0,0.0
G_05168,China,1.0,0.0,0.0
G_05169,USA,1.0,0.0,0.0
G_05170,Thailand,2.0,0.0,0.0
G_05171,China,1.0,0.0,0.0
G_05172,UK,0.0,0.0,0.0
G_05173,China,1.0,0.0,0.0
G_05174,Thailand,3.0,1.0,0.33
G_05175,Germany,1.0,0.0,0.0
G_05176,UK,1.0,0.0,0.0
G_05177,Thailand,0.0,0.0,0.0
G_05178,USA,1.0,0.0,0.0
G_05179,Japan,1.0,0.0,0.0
G_05180,Japan,1.0,0.0,0.0
G_05181,USA,2.0,0.0,0.0
G_05182,Australia,0.0,0.0,0.0
G_05183,Thailand,2.0,0.0,0.0
G_05184,USA,2.0,0.0,0.0
G_05185,Australia,2.0,0.0,0.0
G_05186,Australia,0.0,0.0,0.0
G_05187,China,0.0,0.0,0.0
G_05188,Australia,5.0,2.0,0.4
G_05189,Thailand,3.0,1.0,0.33
G_05190,Australia,0.0,0.0,0.0
G_05191,Thailand,3.0,0.0,0.0
G_05192,Thailand,0.0,0.0,0.0
G_05193,Thailand,4.0,2.0,0.5
G_05194,USA,0.0,0.0,0.0
G_05195,Thailand,0.0,0.0,0.0
G_05196,Thailand,3.0,1.0,0.33
G_05197,Thailand,2.0,0.0,0.0
G_05198,Thailand,1.0,1.0,1.0
G_05199,UK,1.0,0.0,0.0
G_05200,USA,0.0,0.0,0.0
G_05201,Thailand,2.0,1.0,0.5
G_05202,China,0.0,0.0,0.0
G_05203,Australia,1.0,0.0,0.0
G_05204,Japan,1.0,0.0,0.0
G_05205,Thailand,0.0,0.0,0.0
G_05206,China,1.0,0.0,0.0
G_05207,Thailand,0.0,0.0,0.0
G_05208,Thailand,3.0,0.0,0.0
G_05209,Thailand,0.0,0.0,0.0
G_05210,Japan,2.0,0.0,0.0
G_05211,Thailand,2.0,0.0,0.0
G_05212,Thailand,1.0,0.0,0.0
G_05213,Thailand,3.0,0.0,0.0
G_05214,Australia,0.0,0.0,0.0
G_05215,China,2.0,0.0,0.0
G_05216,Thailand,3.0,1.0,0.33
G_05217,UK,3.0,0.0,0.0
G_05218,UK,2.0,0.0,0.0
G_05219,China,1.0,0.0,0.0
G_05220,Thailand,1.0,0.0,0.0
G_05221,Australia,4.0,2.0,0.5
G_05222,Thailand,0.0,0.0,0.0
G_05223,China,0.0,0.0,0.0
G_05224,Thailand,1.0,0.0,0.0
G_05225,Thailand,2.0,1.0,0.5
G_05226,Thailand,2.0,0.0,0.0
G_05227,UK,0.0,0.0,0.0
G_05228,Thailand,4.0,0.0,0.0
G_05229,Japan,1.0,0.0,0.0
G_05230,Thailand,1.0,0.0,0.0
G_05231,China,0.0,0.0,0.0
G_05232,Japan,4.0,1.0,0.25
G_05233,UK,3.0,1.0,0.33
G_05234,China,2.0,0.0,0.0
G_05235,China,4.0,1.0,0.25
G_05236,Thailand,5.0,2.0,0.4
G_05237,Japan,1.0,0.0,0.0
G_05238,Thailand,2.0,0.0,0.0
G_05239,UK,3.0,1.0,0.33
G_05240,China,0.0,0.0,0.0
G_05241,Thailand,4.0,2.0,0.5
G_05242,Thailand,5.0,1.0,0.2
G_05243,USA,1.0,0.0,0.0
G_05244,Japan,0.0,0.0,0.0
G_05245,Germany,0.0,0.0,0.0
G_05246,UK,1.0,0.0,0.0
G_05247,China,3.0,0.0,0.0
G_05248,Germany,2.0,0.0,0.0
G_05249,Thailand,3.0,0.0,0.0
G_05250,Thailand,0.0,0.0,0.0
G_05251,China,3.0,0.0,0.0
G_05252,Japan,4.0,1.0,0.25
G_05253,Australia,1.0,0.0,0.0
G_05254,USA,1.0,0.0,0.0
G_05255,Thailand,1.0,0.0,0.0
G_05256,USA,5.0,0.0,0.0
G_05257,Thailand,0.0,0.0,0.0
G_05258,Thailand,3.0,0.0,0.0
G_05259,Japan,3.0,0.0,0.0
G_05260,Thailand,0.0,0.0,0.0
G_05261,Japan,3.0,1.0,0.33
G_05262,USA,0.0,0.0,0.0
G_05263,UK,1.0,0.0,0.0
G_05264,Thailand,1.0,0.0,0.0
G_05265,Thailand,2.0,1.0,0.5
G_05266,Thailand,1.0,0.0,0.0
G_05267,Germany,4.0,1.0,0.25
G_05268,Japan,1.0,0.0,0.0
G_05269,USA,2.0,0.0,0.0
G_05270,Thailand,1.0,0.0,0.0
G_05271,Germany,3.0,0.0,0.0
G_05272,Thailand,2.0,1.0,0.5
G_05273,Thailand,2.0,0.0,0.0
G_05274,UK,0.0,0.0,0.0
G_05275,Germany,2.0,0.0,0.0
G_05276,Thailand,3.0,2.0,0.67
G_05277,Thailand,2.0,0.0,0.0
G_05278,Germany,3.0,1.0,0.33
G_05279,Thailand,1.0,0.0,0.0
G_05280,Thailand,0.0,0.0,0.0
G_05281,UK,0.0,0.0,0.0
G_05282,Australia,1.0,0.0,0.0
G_05283,USA,2.0,1.0,0.5
G_05284,Germany,2.0,1.0,0.5
G_05285,China,2.0,0.0,0.0
G_05286,Thailand,3.0,0.0,0.0
G_05287,Germany,3.0,0.0,0.0
G_05288,USA,3.0,0.0,0.0
G_05289,Thailand,3.0,1.0,0.33
G_05290,UK,1.0,0.0,0.0
G_05291,Thailand,1.0,0.0,0.0
G_05292,Thailand,2.0,1.0,0.5
G_05293,Thailand,2.0,0.0,0.0
G_05294,USA,3.0,1.0,0.33
G_05295,Japan,2.0,1.0,0.5
G_05296,UK,0.0,0.0,0.0
G_05297,Germany,1.0,0.0,0.0
G_05298,Thailand,2.0,0.0,0.0
G_05299,Thailand,3.0,2.0,0.67
G_05300,Thailand,1.0,0.0,0.0
G_05301,Thailand,3.0,0.0,0.0
G_05302,Thailand,1.0,0.0,0.0
G_05303,Japan,1.0,0.0,0.0
G_05304,Germany,5.0,1.0,0.2
G_05305,Germany,1.0,1.0,1.0
G_05306,Thailand,2.0,0.0,0.0
G_05307,Australia,0.0,0.0,0.0
G_05308,Thailand,1.0,0.0,0.0
G_05309,Thailand,2.0,1.0,0.5
G_05310,Australia,4.0,0.0,0.0
G_05311,China,0.0,0.0,0.0
G_05312,Thailand,1.0,0.0,0.0
G_05313,USA,0.0,0.0,0.0
G_05314,Thailand,3.0,0.0,0.0
G_05315,China,1.0,0.0,0.0
G_05316,USA,2.0,0.0,0.0
G_05317,Germany,1.0,0.0,0.0
G_05318,Thailand,2.0,0.0,0.0
G_05319,Thailand,2.0,1.0,0.5
G_05320,USA,2.0,0.0,0.0
G_05321,UK,2.0,0.0,0.0
G_05322,Thailand,3.0,0.0,0.0
G_05323,China,5.0,1.0,0.2
G_05324,Australia,3.0,1.0,0.33
G_05325,Germany,0.0,0.0,0.0
G_05326,Japan,2.0,0.0,0.0
G_05327,Australia,3.0,1.0,0.33
G_05328,UK,4.0,0.0,0.0
G_05329,Japan,2.0,0.0,0.0
G_05330,Thailand,1.0,0.0,0.0
G_05331,Thailand,0.0,0.0,0.0
G_05332,Thailand,1.0,0.0,0.0
G_05333,USA,0.0,0.0,0.0
G_05334,Thailand,0.0,0.0,0.0
