booking_id,guest_id,booking_date,check_in_date,lead_time_days,length_of_stay,channel_id,policy_id,status,cancellation_date,cancellation_reason_code,adr_usd,gross_revenue_usd,deposit_paid_usd,penalty_charged_usd
BKG_008108,GST_01149,2024-11-06,2024-11-12,6,5,CH_01,POL_02,Checked-In,,,190.7,953.5,0.0,0.0
BKG_008109,GST_00485,2024-10-06,2024-10-27,21,2,CH_05,POL_03,Cancelled,2024-10-24,RSN_03,155.94,311.88,311.88,311.88
BKG_008110,GST_00229,2024-12-13,2025-01-13,31,3,CH_02,POL_02,Cancelled,2025-01-04,RSN_02,299.14,897.42,0.0,0.0
BKG_008111,GST_01924,2024-09-10,2024-11-18,69,3,CH_01,POL_02,Checked-In,,,121.1,363.3,0.0,0.0
BKG_008112,GST_00167,2024-08-03,2024-08-10,7,2,CH_01,POL_02,Checked-In,,,251.85,503.7,0.0,0.0
BKG_008113,GST_01351,2024-02-02,2024-02-07,5,1,CH_01,POL_01,Checked-In,,,275.75,275.75,0.0,0.0
BKG_008114,GST_00883,2024-12-11,2024-12-15,4,1,CH_02,POL_01,Checked-In,,,256.66,256.66,0.0,0.0
BKG_008115,GST_01015,2024-09-20,2024-10-06,16,1,CH_03,POL_03,Checked-In,,,195.88,195.88,195.88,0.0
BKG_008116,GST_01250,2024-05-07,2024-05-12,5,4,CH_03,POL_02,Checked-In,,,382.75,1531.0,0.0,0.0
BKG_008117,GST_01882,2024-04-10,2024-04-11,1,1,CH_01,POL_04,Checked-In,,,96.23,96.23,28.87,0.0
BKG_008118,GST_00994,2024-01-15,2024-04-03,79,5,CH_01,POL_04,Checked-In,,,169.31,846.55,253.96,0.0
BKG_008119,GST_00944,2024-06-13,2024-06-28,15,2,CH_02,POL_01,Cancelled,2024-06-20,RSN_02,126.84,253.68,0.0,0.0
BKG_008120,GST_02231,2024-12-13,2025-01-09,27,3,CH_01,POL_04,Checked-In,,,115.59,346.77,104.03,0.0
BKG_008121,GST_02141,2024-05-01,2024-05-24,23,7,CH_01,POL_02,No-Show,,RSN_06,335.42,2347.94,0.0,1878.35
BKG_008122,GST_00492,2025-04-09,2025-04-22,13,2,CH_02,POL_02,Cancelled,2025-04-19,RSN_04,217.94,435.88,0.0,0.0
BKG_008123,GST_00996,2024-06-10,2024-06-28,18,5,CH_02,POL_05,Checked-In,,,270.01,1350.05,0.0,0.0
BKG_008124,GST_02058,2024-04-09,2024-04-19,10,2,CH_06,POL_03,Checked-In,,,213.85,427.7,427.7,0.0
BKG_008125,GST_02090,2025-01-10,2025-01-11,1,3,CH_01,POL_04,Cancelled,2025-01-10,RSN_06,302.29,906.87,272.06,453.44
BKG_008126,GST_02125,2024-07-04,2024-07-05,1,2,CH_02,POL_05,Checked-In,,,261.55,523.1,0.0,0.0
BKG_008127,GST_02354,2025-02-07,2025-02-11,4,3,CH_01,POL_03,Checked-In,,,120.93,362.79,362.79,0.0
BKG_008128,GST_00285,2024-07-17,2024-07-26,9,4,CH_01,POL_01,Checked-In,,,299.48,1197.92,0.0,0.0
BKG_008129,GST_00759,2024-12-20,2025-01-06,17,2,CH_02,POL_02,Cancelled,2024-12-31,RSN_03,165.57,331.14,0.0,0.0
BKG_008130,GST_00220,2025-04-25,2025-05-08,13,5,CH_01,POL_04,Checked-In,,,341.25,1706.25,511.88,0.0
BKG_008131,GST_00828,2025-02-26,2025-03-05,7,2,CH_04,POL_02,Cancelled,2025-02-28,RSN_02,88.62,177.24,0.0,0.0
BKG_008132,GST_00897,2024-10-13,2024-11-07,25,3,CH_03,POL_01,Cancelled,2024-10-19,RSN_03,197.7,593.1,0.0,0.0
BKG_008133,GST_01091,2024-07-04,2024-08-28,55,5,CH_05,POL_02,Cancelled,2024-07-31,RSN_05,235.3,1176.5,0.0,0.0
BKG_008134,GST_00207,2024-09-10,2024-10-20,40,5,CH_02,POL_02,Checked-In,,,368.51,1842.55,0.0,0.0
BKG_008135,GST_01423,2025-05-06,2025-06-01,26,1,CH_01,POL_02,Checked-In,,,252.42,252.42,0.0,0.0
BKG_008136,GST_01137,2024-06-24,2024-07-02,8,3,CH_02,POL_04,Checked-In,,,95.16,285.48,85.64,0.0
BKG_008137,GST_00366,2025-05-19,2025-05-25,6,4,CH_01,POL_01,Checked-In,,,174.33,697.32,0.0,0.0
BKG_008138,GST_02282,2024-03-12,2024-03-28,16,14,CH_01,POL_01,Cancelled,2024-03-14,RSN_02,190.8,2671.2,0.0,0.0
BKG_008139,GST_00917,2025-03-16,2025-03-26,10,4,CH_02,POL_02,No-Show,,RSN_06,226.91,907.64,0.0,726.11
BKG_008140,GST_01223,2024-04-05,2024-05-01,26,1,CH_03,POL_05,Cancelled,2024-04-21,RSN_02,171.92,171.92,0.0,0.0
BKG_008141,GST_01096,2025-02-21,2025-02-24,3,2,CH_02,POL_02,Checked-In,,,295.25,590.5,0.0,0.0
BKG_008142,GST_01954,2024-10-07,2024-10-08,1,3,CH_03,POL_01,Cancelled,2024-10-07,RSN_01,134.38,403.14,0.0,403.14
BKG_008143,GST_00768,2024-12-10,2025-01-14,35,4,CH_02,POL_02,Checked-In,,,273.22,1092.88,0.0,0.0
BKG_008144,GST_01757,2024-07-23,2024-07-27,4,1,CH_01,POL_05,Cancelled,2024-07-23,RSN_05,304.49,304.49,0.0,304.49
BKG_008145,GST_01392,2024-10-20,2024-11-04,15,2,CH_03,POL_02,Checked-In,,,261.66,523.32,0.0,0.0
BKG_008146,GST_00911,2024-05-07,2024-05-10,3,5,CH_03,POL_03,Checked-In,,,249.45,1247.25,1247.25,0.0
BKG_008147,GST_02352,2024-10-17,2024-10-20,3,3,CH_02,POL_01,Cancelled,2024-10-17,RSN_04,268.74,806.22,0.0,0.0
BKG_008148,GST_01562,2025-05-01,2025-05-14,13,2,CH_01,POL_02,Checked-In,,,137.94,275.88,0.0,0.0
BKG_008149,GST_01567,2024-06-15,2024-07-13,28,6,CH_03,POL_01,Checked-In,,,237.1,1422.6,0.0,0.0
BKG_008150,GST_00109,2024-06-04,2024-09-02,90,1,CH_01,POL_01,Cancelled,2024-07-16,RSN_02,193.33,193.33,0.0,0.0
BKG_008151,GST_00776,2024-05-07,2024-05-29,22,4,CH_01,POL_03,Checked-In,,,257.31,1029.24,1029.24,0.0
BKG_008152,GST_00115,2025-01-05,2025-01-21,16,3,CH_01,POL_01,Checked-In,,,326.51,979.53,0.0,0.0
BKG_008153,GST_01985,2025-01-15,2025-02-13,29,1,CH_01,POL_01,Cancelled,2025-02-11,RSN_02,349.97,349.97,0.0,349.97
BKG_008154,GST_01730,2025-03-17,2025-03-21,4,3,CH_03,POL_03,Checked-In,,,265.05,795.15,795.15,0.0
BKG_008155,GST_02032,2024-02-09,2024-03-06,26,4,CH_02,POL_03,Checked-In,,,304.66,1218.64,1218.64,0.0
BKG_008156,GST_02295,2025-02-14,2025-03-02,16,4,CH_04,POL_03,Checked-In,,,266.24,1064.96,1064.96,0.0
BKG_008157,GST_00487,2024-10-09,2024-11-25,47,1,CH_04,POL_03,Checked-In,,,286.21,286.21,286.21,0.0
BKG_008158,GST_01811,2024-08-24,2024-08-27,3,7,CH_01,POL_01,Checked-In,,,301.67,2111.69,0.0,0.0
BKG_008159,GST_00450,2024-11-17,2024-12-11,24,5,CH_01,POL_01,Checked-In,,,124.59,622.95,0.0,0.0
BKG_008160,GST_00814,2024-06-06,2024-06-14,8,3,CH_02,POL_04,Cancelled,2024-06-06,RSN_03,238.59,715.77,214.73,0.0
BKG_008161,GST_01722,2025-03-24,2025-03-25,1,6,CH_01,POL_02,Checked-In,,,290.78,1744.68,0.0,0.0
BKG_008162,GST_00977,2024-07-21,2024-07-30,9,2,CH_01,POL_01,Checked-In,,,119.36,238.72,0.0,0.0
BKG_008163,GST_01484,2024-12-15,2024-12-18,3,1,CH_02,POL_04,Checked-In,,,151.64,151.64,45.49,0.0
BKG_008164,GST_00489,2024-09-19,2024-10-08,19,1,CH_06,POL_01,Checked-In,,,162.15,162.15,0.0,0.0
BKG_008165,GST_00991,2024-03-01,2024-03-02,1,3,CH_05,POL_02,Checked-In,,,359.64,1078.92,0.0,0.0
BKG_008166,GST_00886,2024-08-27,2024-09-02,6,2,CH_02,POL_02,Checked-In,,,346.77,693.54,0.0,0.0
BKG_008167,GST_01700,2024-07-20,2024-07-22,2,3,CH_01,POL_05,Cancelled,2024-07-20,RSN_04,204.97,614.91,0.0,614.91
BKG_008168,GST_01227,2024-09-23,2024-09-25,2,4,CH_06,POL_02,Cancelled,2024-09-24,RSN_01,129.85,519.4,0.0,519.4
BKG_008169,GST_01871,2024-06-19,2024-06-27,8,4,CH_06,POL_02,Checked-In,,,134.99,539.96,0.0,0.0
BKG_008170,GST_01729,2025-03-02,2025-03-17,15,2,CH_04,POL_02,Checked-In,,,243.42,486.84,0.0,0.0
BKG_008171,GST_02440,2024-11-21,2024-12-14,23,10,CH_03,POL_02,Checked-In,,,384.07,3840.7,0.0,0.0
BKG_008172,GST_01520,2025-02-20,2025-03-23,31,1,CH_01,POL_01,Checked-In,,,353.62,353.62,0.0,0.0
BKG_008173,GST_00528,2024-03-29,2024-04-21,23,3,CH_01,POL_04,Checked-In,,,381.99,1145.97,343.79,0.0
BKG_008174,GST_02042,2024-02-15,2024-02-25,10,2,CH_06,POL_03,Checked-In,,,381.17,762.34,762.34,0.0
BKG_008175,GST_02459,2024-05-25,2024-05-28,3,1,CH_03,POL_01,Checked-In,,,118.41,118.41,0.0,0.0
BKG_008176,GST_02217,2024-10-15,2024-10-23,8,5,CH_06,POL_03,Checked-In,,,151.82,759.1,759.1,0.0
BKG_008177,GST_00241,2024-08-05,2024-08-22,17,6,CH_03,POL_01,Checked-In,,,313.54,1881.24,0.0,0.0
BKG_008178,GST_02315,2025-01-12,2025-01-22,10,2,CH_01,POL_01,Cancelled,2025-01-16,RSN_03,309.26,618.52,0.0,0.0
BKG_008179,GST_00430,2024-10-13,2024-10-14,1,4,CH_06,POL_02,No-Show,,RSN_06,349.4,1397.6,0.0,1118.08
BKG_008180,GST_00283,2025-04-29,2025-05-25,26,3,CH_03,POL_03,No-Show,,RSN_06,383.95,1151.85,1151.85,1151.85
BKG_008181,GST_01826,2024-07-06,2024-07-07,1,6,CH_06,POL_04,Checked-In,,,364.93,2189.58,656.87,0.0
BKG_008182,GST_00503,2024-12-02,2024-12-20,18,1,CH_01,POL_01,Checked-In,,,316.62,316.62,0.0,0.0
BKG_008183,GST_01025,2024-12-05,2024-12-19,14,3,CH_06,POL_01,Checked-In,,,207.49,622.47,0.0,0.0
BKG_008184,GST_01101,2025-04-19,2025-05-04,15,3,CH_05,POL_04,Checked-In,,,246.27,738.81,221.64,0.0
BKG_008185,GST_02120,2025-02-09,2025-02-28,19,5,CH_02,POL_02,Checked-In,,,85.9,429.5,0.0,0.0
BKG_008186,GST_00858,2025-01-31,2025-02-09,9,2,CH_04,POL_03,Checked-In,,,350.43,700.86,700.86,0.0
BKG_008187,GST_02488,2024-10-17,2024-10-20,3,1,CH_03,POL_01,Cancelled,2024-10-19,RSN_02,297.05,297.05,0.0,297.05
BKG_008188,GST_01636,2024-11-20,2025-01-12,53,5,CH_03,POL_01,Cancelled,2025-01-09,RSN_01,323.12,1615.6,0.0,0.0
BKG_008189,GST_00422,2024-05-26,2024-06-03,8,2,CH_02,POL_01,Cancelled,2024-05-29,RSN_02,186.66,373.32,0.0,0.0
BKG_008190,GST_02126,2025-01-19,2025-02-02,14,3,CH_05,POL_01,Cancelled,2025-01-31,RSN_03,104.66,313.98,0.0,313.98
BKG_008191,GST_01290,2024-03-02,2024-03-06,4,2,CH_04,POL_03,Checked-In,,,179.85,359.7,359.7,0.0
BKG_008192,GST_01267,2024-09-01,2024-10-04,33,1,CH_02,POL_01,Checked-In,,,242.5,242.5,0.0,0.0
BKG_008193,GST_01320,2025-03-08,2025-03-29,21,6,CH_02,POL_02,Checked-In,,,236.74,1420.44,0.0,0.0
BKG_008194,GST_01965,2024-05-01,2024-05-05,4,2,CH_03,POL_02,Checked-In,,,155.55,311.1,0.0,0.0
BKG_008195,GST_01056,2024-06-18,2024-08-18,61,3,CH_01,POL_05,Checked-In,,,362.29,1086.87,0.0,0.0
BKG_008196,GST_00846,2024-07-12,2024-08-03,22,14,CH_02,POL_02,Checked-In,,,192.04,2688.56,0.0,0.0
BKG_008197,GST_01704,2024-02-04,2024-02-22,18,4,CH_01,POL_05,Checked-In,,,122.94,491.76,0.0,0.0
BKG_008198,GST_00683,2025-05-28,2025-06-30,37,2,CH_03,POL_03,Checked-In,,,299.61,599.22,599.22,0.0
BKG_008199,GST_00812,2024-02-25,2024-03-28,32,5,CH_02,POL_05,Checked-In,,,213.71,1068.55,0.0,0.0
BKG_008200,GST_01068,2025-03-16,2025-03-24,8,3,CH_02,POL_05,Checked-In,,,266.06,798.18,0.0,0.0
BKG_008201,GST_01319,2024-03-07,2024-04-02,26,5,CH_02,POL_04,Cancelled,2024-03-24,RSN_02,332.66,1663.3,498.99,0.0
BKG_008202,GST_01755,2024-07-16,2024-07-18,2,4,CH_02,POL_05,Checked-In,,,342.35,1369.4,0.0,0.0
BKG_008203,GST_02469,2024-02-15,2024-04-09,54,1,CH_02,POL_05,Cancelled,2024-04-02,RSN_02,126.53,126.53,0.0,126.53
BKG_008204,GST_02455,2024-10-08,2024-12-07,60,2,CH_01,POL_04,Checked-In,,,306.57,613.14,183.94,0.0
BKG_008205,GST_02057,2024-08-31,2024-09-12,12,3,CH_01,POL_04,Cancelled,2024-09-10,RSN_01,104.75,314.25,94.27,157.12
BKG_008206,GST_02282,2024-06-06,2024-06-10,4,14,CH_03,POL_05,Cancelled,2024-06-08,RSN_02,86.61,1212.54,0.0,1212.54
BKG_008207,GST_02000,2024-06-29,2024-07-23,24,3,CH_04,POL_01,Cancelled,2024-07-09,RSN_01,348.11,1044.33,0.0,0.0
BKG_008208,GST_01215,2024-03-12,2024-04-02,21,4,CH_05,POL_04,Cancelled,2024-03-25,RSN_01,338.55,1354.2,406.26,0.0
BKG_008209,GST_02322,2024-04-04,2024-04-22,18,1,CH_05,POL_03,Checked-In,,,250.1,250.1,250.1,0.0
BKG_008210,GST_00507,2024-01-16,2024-01-25,9,1,CH_01,POL_01,Cancelled,2024-01-23,RSN_03,273.99,273.99,0.0,273.99
BKG_008211,GST_00148,2025-03-10,2025-05-11,62,2,CH_04,POL_02,Checked-In,,,156.95,313.9,0.0,0.0
BKG_008212,GST_01617,2024-09-01,2024-10-04,33,4,CH_06,POL_03,Checked-In,,,341.59,1366.36,1366.36,0.0
BKG_008213,GST_02359,2024-08-05,2024-08-15,10,1,CH_01,POL_01,Cancelled,2024-08-13,RSN_02,245.13,245.13,0.0,245.13
BKG_008214,GST_00478,2024-01-09,2024-02-08,30,10,CH_02,POL_04,Checked-In,,,284.67,2846.7,854.01,0.0
BKG_008215,GST_00731,2024-05-05,2024-05-27,22,2,CH_03,POL_04,Checked-In,,,247.94,495.88,148.76,0.0
BKG_008216,GST_00606,2025-05-14,2025-05-27,13,1,CH_05,POL_01,Checked-In,,,224.29,224.29,0.0,0.0
BKG_008217,GST_01727,2024-12-29,2025-01-26,28,2,CH_05,POL_02,Cancelled,2025-01-13,RSN_02,256.04,512.08,0.0,0.0
BKG_008218,GST_00953,2024-09-11,2024-09-21,10,3,CH_03,POL_05,Checked-In,,,181.34,544.02,0.0,0.0
BKG_008219,GST_00088,2024-11-18,2024-12-15,27,2,CH_01,POL_01,Checked-In,,,356.31,712.62,0.0,0.0
BKG_008220,GST_00475,2024-02-14,2024-03-25,40,5,CH_01,POL_02,No-Show,,RSN_06,143.12,715.6,0.0,572.48
BKG_008221,GST_01218,2024-02-06,2024-02-15,9,3,CH_01,POL_02,Checked-In,,,137.27,411.81,0.0,0.0
BKG_008222,GST_02438,2025-02-13,2025-04-27,73,4,CH_05,POL_03,Checked-In,,,215.13,860.52,860.52,0.0
BKG_008223,GST_01726,2025-05-12,2025-06-12,31,4,CH_02,POL_01,Checked-In,,,278.79,1115.16,0.0,0.0
BKG_008224,GST_00610,2024-06-23,2024-07-03,10,2,CH_02,POL_04,Checked-In,,,126.88,253.76,76.13,0.0
BKG_008225,GST_01289,2024-04-18,2024-05-22,34,5,CH_05,POL_05,Cancelled,2024-05-13,RSN_01,329.82,1649.1,0.0,0.0
BKG_008226,GST_02243,2025-03-30,2025-05-06,37,2,CH_05,POL_02,Cancelled,2025-04-10,RSN_06,308.74,617.48,0.0,0.0
BKG_008227,GST_00604,2025-03-29,2025-06-21,84,4,CH_02,POL_02,Cancelled,2025-04-11,RSN_01,311.71,1246.84,0.0,0.0
BKG_008228,GST_00366,2024-02-27,2024-03-05,7,3,CH_01,POL_02,Cancelled,2024-03-03,RSN_02,212.8,638.4,0.0,0.0
BKG_008229,GST_00528,2024-07-27,2024-07-29,2,1,CH_02,POL_03,Checked-In,,,82.26,82.26,82.26,0.0
BKG_008230,GST_00951,2024-03-13,2024-03-17,4,3,CH_03,POL_03,Checked-In,,,313.62,940.86,940.86,0.0
BKG_008231,GST_00939,2024-10-04,2024-10-18,14,2,CH_06,POL_04,Checked-In,,,150.15,300.3,90.09,0.0
BKG_008232,GST_00314,2024-09-27,2024-10-11,14,3,CH_03,POL_04,Checked-In,,,101.53,304.59,91.38,0.0
BKG_008233,GST_01441,2024-03-25,2024-04-29,35,5,CH_01,POL_02,Cancelled,2024-04-23,RSN_02,125.7,628.5,0.0,0.0
BKG_008234,GST_00975,2024-02-03,2024-03-07,33,2,CH_01,POL_02,No-Show,,RSN_06,236.51,473.02,0.0,378.42
BKG_008235,GST_00192,2024-08-16,2024-11-11,87,1,CH_05,POL_03,Checked-In,,,148.7,148.7,148.7,0.0
BKG_008236,GST_02283,2025-02-23,2025-03-10,15,3,CH_04,POL_02,No-Show,,RSN_06,163.06,489.18,0.0,391.34
BKG_008237,GST_00785,2024-11-03,2024-11-04,1,7,CH_05,POL_01,Cancelled,2024-11-03,RSN_01,181.01,1267.07,0.0,1267.07
BKG_008238,GST_00806,2025-02-06,2025-02-08,2,5,CH_01,POL_02,Cancelled,2025-02-06,RSN_01,198.66,993.3,0.0,0.0
BKG_008239,GST_00251,2025-05-16,2025-06-07,22,2,CH_04,POL_04,Cancelled,2025-05-29,RSN_01,207.97,415.94,124.78,0.0
BKG_008240,GST_00052,2024-08-26,2024-08-29,3,1,CH_06,POL_01,Checked-In,,,202.48,202.48,0.0,0.0
BKG_008241,GST_00524,2024-11-08,2024-11-26,18,1,CH_05,POL_04,Checked-In,,,200.63,200.63,60.19,0.0
BKG_008242,GST_00075,2024-09-15,2024-10-28,43,1,CH_02,POL_01,Checked-In,,,216.66,216.66,0.0,0.0
BKG_008243,GST_01577,2024-09-02,2024-09-16,14,1,CH_02,POL_05,Cancelled,2024-09-05,RSN_04,212.47,212.47,0.0,0.0
BKG_008244,GST_01201,2025-01-27,2025-02-15,19,5,CH_03,POL_03,Checked-In,,,238.86,1194.3,1194.3,0.0
BKG_008245,GST_01134,2025-05-29,2025-06-19,21,2,CH_02,POL_02,Checked-In,,,144.15,288.3,0.0,0.0
BKG_008246,GST_00511,2024-10-17,2024-10-20,3,2,CH_02,POL_03,No-Show,,RSN_06,354.51,709.02,709.02,709.02
BKG_008247,GST_00462,2024-10-18,2024-10-31,13,1,CH_03,POL_01,Checked-In,,,332.02,332.02,0.0,0.0
BKG_008248,GST_01360,2024-01-16,2024-02-02,17,2,CH_06,POL_01,Checked-In,,,312.53,625.06,0.0,0.0
BKG_008249,GST_02095,2024-05-10,2024-05-26,16,10,CH_06,POL_01,Cancelled,2024-05-24,RSN_01,103.85,1038.5,0.0,1038.5
BKG_008250,GST_02119,2025-04-04,2025-05-14,40,1,CH_03,POL_04,Checked-In,,,215.16,215.16,64.55,0.0
BKG_008251,GST_01121,2025-01-22,2025-01-23,1,2,CH_01,POL_01,Cancelled,2025-01-22,RSN_02,115.37,230.74,0.0,230.74
BKG_008252,GST_01530,2025-01-15,2025-01-16,1,5,CH_02,POL_01,Checked-In,,,170.54,852.7,0.0,0.0
BKG_008253,GST_01326,2024-11-05,2024-11-08,3,4,CH_04,POL_03,Checked-In,,,160.92,643.68,643.68,0.0
BKG_008254,GST_00560,2024-08-27,2024-10-07,41,5,CH_02,POL_02,Cancelled,2024-10-05,RSN_02,136.26,681.3,0.0,0.0
BKG_008255,GST_00926,2025-05-17,2025-06-07,21,2,CH_06,POL_04,Checked-In,,,186.04,372.08,111.62,0.0
BKG_008256,GST_00953,2024-05-09,2024-06-10,32,4,CH_01,POL_01,Checked-In,,,91.15,364.6,0.0,0.0
BKG_008257,GST_00617,2025-01-30,2025-02-23,24,6,CH_03,POL_03,Checked-In,,,272.26,1633.56,1633.56,0.0
BKG_008258,GST_02124,2024-08-01,2024-09-13,43,3,CH_01,POL_02,No-Show,,RSN_06,100.33,300.99,0.0,240.79
BKG_008259,GST_00728,2025-04-26,2025-05-01,5,6,CH_05,POL_01,Cancelled,2025-04-28,RSN_01,194.34,1166.04,0.0,0.0
BKG_008260,GST_02364,2025-05-15,2025-06-07,23,4,CH_03,POL_01,Checked-In,,,135.6,542.4,0.0,0.0
BKG_008261,GST_00602,2025-05-07,2025-06-25,49,3,CH_05,POL_01,Checked-In,,,82.99,248.97,0.0,0.0
BKG_008262,GST_01180,2024-10-03,2024-10-22,19,2,CH_02,POL_02,Cancelled,2024-10-16,RSN_06,212.08,424.16,0.0,0.0
BKG_008263,GST_01057,2025-04-10,2025-05-02,22,1,CH_05,POL_05,Checked-In,,,323.53,323.53,0.0,0.0
BKG_008264,GST_02074,2024-12-08,2025-01-30,53,5,CH_03,POL_01,Checked-In,,,197.36,986.8,0.0,0.0
BKG_008265,GST_01514,2024-05-02,2024-06-04,33,1,CH_03,POL_03,Checked-In,,,195.89,195.89,195.89,0.0
BKG_008266,GST_01321,2024-03-26,2024-03-27,1,1,CH_01,POL_04,Checked-In,,,111.62,111.62,33.49,0.0
BKG_008267,GST_01683,2025-03-06,2025-04-13,38,2,CH_01,POL_02,Cancelled,2025-03-24,RSN_05,222.39,444.78,0.0,0.0
BKG_008268,GST_01413,2024-07-06,2024-07-21,15,3,CH_02,POL_05,Cancelled,2024-07-07,RSN_02,294.39,883.17,0.0,0.0
BKG_008269,GST_00596,2024-04-15,2024-04-21,6,4,CH_01,POL_01,No-Show,,RSN_06,295.11,1180.44,0.0,944.35
BKG_008270,GST_00751,2024-11-30,2024-12-10,10,2,CH_02,POL_02,Cancelled,2024-12-09,RSN_02,163.2,326.4,0.0,326.4
BKG_008271,GST_02408,2024-07-09,2024-07-12,3,2,CH_05,POL_02,Cancelled,2024-07-11,RSN_03,395.51,791.02,0.0,791.02
BKG_008272,GST_00862,2024-05-16,2024-06-16,31,4,CH_03,POL_03,Checked-In,,,381.09,1524.36,1524.36,0.0
BKG_008273,GST_00459,2025-04-22,2025-05-21,29,4,CH_03,POL_02,Checked-In,,,95.89,383.56,0.0,0.0
BKG_008274,GST_00406,2024-10-13,2024-10-16,3,2,CH_01,POL_02,Checked-In,,,294.47,588.94,0.0,0.0
BKG_008275,GST_00411,2024-12-05,2024-12-28,23,5,CH_06,POL_03,Checked-In,,,362.96,1814.8,1814.8,0.0
BKG_008276,GST_01756,2024-01-25,2024-01-29,4,5,CH_02,POL_03,Checked-In,,,108.16,540.8,540.8,0.0
BKG_008277,GST_02045,2024-04-29,2024-05-01,2,3,CH_03,POL_01,Cancelled,2024-04-29,RSN_02,256.33,768.99,0.0,768.99
BKG_008278,GST_00277,2024-11-22,2024-12-01,9,1,CH_01,POL_01,Cancelled,2024-11-23,RSN_02,173.65,173.65,0.0,0.0
BKG_008279,GST_01809,2024-09-16,2024-10-30,44,4,CH_02,POL_01,Cancelled,2024-09-23,RSN_02,349.07,1396.28,0.0,0.0
BKG_008280,GST_02418,2024-05-29,2024-06-09,11,3,CH_01,POL_04,Checked-In,,,314.76,944.28,283.28,0.0
BKG_008281,GST_00844,2025-01-05,2025-01-16,11,4,CH_03,POL_03,Checked-In,,,278.81,1115.24,1115.24,0.0
BKG_008282,GST_02287,2025-03-21,2025-03-25,4,4,CH_03,POL_04,Checked-In,,,232.95,931.8,279.54,0.0
BKG_008283,GST_00271,2025-01-13,2025-01-22,9,1,CH_02,POL_05,Cancelled,2025-01-21,RSN_02,280.96,280.96,0.0,280.96
BKG_008284,GST_02480,2024-03-09,2024-03-17,8,4,CH_05,POL_02,Checked-In,,,278.43,1113.72,0.0,0.0
BKG_008285,GST_00028,2025-05-22,2025-05-25,3,2,CH_03,POL_05,Checked-In,,,270.38,540.76,0.0,0.0
BKG_008286,GST_01225,2025-01-07,2025-01-11,4,2,CH_03,POL_04,Checked-In,,,280.62,561.24,168.37,0.0
BKG_008287,GST_01703,2025-03-08,2025-05-01,54,2,CH_05,POL_04,Cancelled,2025-03-20,RSN_02,159.31,318.62,95.59,0.0
BKG_008288,GST_01102,2024-11-27,2024-12-15,18,2,CH_03,POL_03,Checked-In,,,157.75,315.5,315.5,0.0
BKG_008289,GST_01746,2024-06-02,2024-07-23,51,1,CH_01,POL_01,Cancelled,2024-07-12,RSN_01,307.3,307.3,0.0,0.0
BKG_008290,GST_01427,2025-05-12,2025-05-17,5,2,CH_04,POL_02,Cancelled,2025-05-16,RSN_01,233.68,467.36,0.0,467.36
BKG_008291,GST_01474,2024-03-07,2024-04-21,45,5,CH_02,POL_02,Checked-In,,,313.59,1567.95,0.0,0.0
BKG_008292,GST_01701,2025-03-24,2025-04-24,31,14,CH_01,POL_01,Checked-In,,,95.93,1343.02,0.0,0.0
BKG_008293,GST_01691,2024-07-29,2024-08-09,11,3,CH_04,POL_05,Checked-In,,,334.45,1003.35,0.0,0.0
BKG_008294,GST_00790,2024-09-26,2025-01-12,108,4,CH_01,POL_02,Cancelled,2025-01-10,RSN_01,148.61,594.44,0.0,0.0
BKG_008295,GST_00222,2024-12-22,2025-01-01,10,3,CH_02,POL_03,Checked-In,,,384.25,1152.75,1152.75,0.0
BKG_008296,GST_01384,2025-03-14,2025-04-19,36,5,CH_04,POL_01,Checked-In,,,93.88,469.4,0.0,0.0
BKG_008297,GST_01053,2025-01-05,2025-03-28,82,4,CH_01,POL_02,Cancelled,2025-02-11,RSN_01,128.6,514.4,0.0,0.0
BKG_008298,GST_02455,2025-04-01,2025-04-03,2,2,CH_04,POL_03,Checked-In,,,300.9,601.8,601.8,0.0
BKG_008299,GST_00275,2024-12-18,2025-02-01,45,7,CH_02,POL_02,Cancelled,2024-12-29,RSN_01,103.69,725.83,0.0,0.0
BKG_008300,GST_01979,2024-08-13,2024-08-18,5,1,CH_02,POL_02,Checked-In,,,118.37,118.37,0.0,0.0
BKG_008301,GST_02315,2024-11-15,2024-11-25,10,5,CH_01,POL_01,Checked-In,,,119.14,595.7,0.0,0.0
BKG_008302,GST_00923,2024-09-30,2024-10-06,6,5,CH_06,POL_03,Checked-In,,,213.26,1066.3,1066.3,0.0
BKG_008303,GST_00998,2024-06-15,2024-06-19,4,3,CH_06,POL_01,Checked-In,,,267.48,802.44,0.0,0.0
BKG_008304,GST_00190,2024-04-22,2024-04-29,7,10,CH_02,POL_01,Checked-In,,,163.79,1637.9,0.0,0.0
BKG_008305,GST_00206,2025-03-15,2025-03-23,8,3,CH_03,POL_03,Checked-In,,,207.16,621.48,621.48,0.0
BKG_008306,GST_00674,2025-04-03,2025-05-04,31,6,CH_01,POL_01,Cancelled,2025-04-08,RSN_03,155.77,934.62,0.0,0.0
BKG_008307,GST_00726,2024-03-18,2024-04-22,35,3,CH_02,POL_04,Checked-In,,,292.12,876.36,262.91,0.0
BKG_008308,GST_00709,2025-04-26,2025-06-04,39,2,CH_01,POL_01,Cancelled,2025-04-27,RSN_03,96.23,192.46,0.0,0.0
